Seed,TotalPay,BonusPay,Bonus,FreeSpins,Progressive,Category,Freq,ProgressiveBonus
23307,420,0,0,0,0,0,100,0
23313,100,0,0,0,0,0,100,0
23314,240,0,0,0,0,0,100,0
23321,20,0,0,0,0,0,100,0
23322,60,0,0,0,0,0,100,0
23323,20,0,0,0,0,0,100,0
23324,60,0,0,0,0,0,100,0
23325,360,0,0,0,0,0,100,0
23326,40,0,0,0,0,0,100,0
23328,60,0,0,0,0,0,100,0
23330,50,0,0,0,0,0,100,0
23331,100,0,0,0,0,0,100,0
23332,190,0,0,0,0,0,100,0
23335,20,0,0,0,0,0,100,0
23337,120,0,0,0,0,0,100,0
23340,110,0,0,0,0,0,100,0
23343,60,0,0,0,0,0,100,0
23344,40,0,0,0,0,0,100,0
23347,30,0,0,0,0,0,100,0
23350,20,0,0,0,0,0,100,0
23352,110,0,0,0,0,0,100,0
23354,90,0,0,0,0,0,100,0
23355,40,0,0,0,0,0,100,0
23357,60,0,0,0,0,0,100,0
23360,90,0,0,0,0,0,100,0
23362,60,0,0,0,0,0,100,0
23363,120,0,0,0,0,0,100,0
23364,80,0,0,0,0,0,100,0
23366,80,0,0,0,0,0,100,0
23370,1660,0,0,0,0,0,100,0
23371,30,0,0,0,0,0,100,0
23376,40,0,0,0,0,0,100,0
23377,20,0,0,0,0,0,100,0
23378,80,0,0,0,0,0,100,0
23381,170,0,0,0,0,0,100,0
23384,430,0,0,0,0,0,100,0
23386,60,0,0,0,0,0,100,0
23387,80,0,0,0,0,0,100,0
23392,120,0,0,0,0,0,100,0
23393,40,0,0,0,0,0,100,0
23394,90,0,0,0,0,0,100,0
23397,30,0,0,0,0,0,100,0
23400,20,0,0,0,0,0,100,0
23403,90,0,0,0,0,0,100,0
23405,20,0,0,0,0,0,100,0
23407,30,0,0,0,0,0,100,0
23409,270,0,0,0,0,0,100,0
23411,30,0,0,0,0,0,100,0
23412,60,0,0,0,0,0,100,0
23413,160,0,0,0,0,0,100,0
23417,60,0,0,0,0,0,100,0
23419,60,0,0,0,0,0,100,0
23424,250,0,0,0,0,0,100,0
23425,60,0,0,0,0,0,100,0
23428,280,0,0,0,0,0,100,0
23429,40,0,0,0,0,0,100,0
23432,240,0,0,0,0,0,100,0
23439,80,0,0,0,0,0,100,0
23442,140,0,0,0,0,0,100,0
23443,430,0,0,0,0,0,100,0
23446,90,0,0,0,0,0,100,0
23449,20,0,0,0,0,0,100,0
23450,30,0,0,0,0,0,100,0
23456,90,0,0,0,0,0,100,0
23457,80,0,0,0,0,0,100,0
23459,60,0,0,0,0,0,100,0
23462,60,0,0,0,0,0,100,0
23466,40,0,0,0,0,0,100,0
23467,300,0,0,0,0,0,100,0
23468,80,0,0,0,0,0,100,0
23469,40,0,0,0,0,0,100,0
23470,20,0,0,0,0,0,100,0
23475,90,0,0,0,0,0,100,0
23478,30,0,0,0,0,0,100,0
23479,90,0,0,0,0,0,100,0
23483,90,0,0,0,0,0,100,0
23485,60,0,0,0,0,0,100,0
23489,150,0,0,0,0,0,100,0
23490,80,0,0,0,0,0,100,0
23493,30,0,0,0,0,0,100,0
23495,2220,0,0,0,0,0,100,0
23496,40,0,0,0,0,0,100,0
23497,70,0,0,0,0,0,100,0
23500,240,0,0,0,0,0,100,0
23503,60,0,0,0,0,0,100,0
23505,50,0,0,0,0,0,100,0
23506,20,0,0,0,0,0,100,0
23508,40,0,0,0,0,0,100,0
23510,60,0,0,0,0,0,100,0
23511,200,0,0,0,0,0,100,0
23513,20,0,0,0,0,0,100,0
23514,360,0,0,0,0,0,100,0
23516,80,0,0,0,0,0,100,0
23517,60,0,0,0,0,0,100,0
23521,120,0,0,0,0,0,100,0
23522,20,0,0,0,0,0,100,0
23523,140,0,0,0,0,0,100,0
23524,260,0,0,0,0,0,100,0
23530,40,0,0,0,0,0,100,0
23531,120,0,0,0,0,0,100,0
23533,3080,0,0,0,0,0,100,0
23534,110,0,0,0,0,0,100,0
23535,160,0,0,0,0,0,100,0
23536,20,0,0,0,0,0,100,0
23537,30,0,0,0,0,0,100,0
23538,200,0,0,0,0,0,100,0
23539,100,0,0,0,0,0,100,0
23540,80,0,0,0,0,0,100,0
23541,60,0,0,0,0,0,100,0
23542,180,0,0,0,0,0,100,0
23546,110,0,0,0,0,0,100,0
23548,100,0,0,0,0,0,100,0
23552,100,0,0,0,0,0,100,0
23553,110,0,0,0,0,0,100,0
23554,530,0,0,0,0,0,100,0
23558,380,0,0,0,0,0,100,0
23559,30,0,0,0,0,0,100,0
23562,60,0,0,0,0,0,100,0
23563,60,0,0,0,0,0,100,0
23565,20,0,0,0,0,0,100,0
23567,2380,0,0,0,0,0,100,0
23570,200,0,0,0,0,0,100,0
23571,80,0,0,0,0,0,100,0
23575,30,0,0,0,0,0,100,0
23580,120,0,0,0,0,0,100,0
23581,410,0,0,0,0,0,100,0
23589,60,0,0,0,0,0,100,0
23596,240,0,0,0,0,0,100,0
23597,80,0,0,0,0,0,100,0
23598,180,0,0,0,0,0,100,0
23599,170,0,0,0,0,0,100,0
23600,220,0,0,0,0,0,100,0
23601,110,0,0,0,0,0,100,0
23602,240,0,0,0,0,0,100,0
23604,870,0,0,0,0,0,100,0
23605,220,0,0,0,0,0,100,0
23606,240,0,0,0,0,0,100,0
23609,80,0,0,0,0,0,100,0
23610,50,0,0,0,0,0,100,0
23611,90,0,0,0,0,0,100,0
23612,40,0,0,0,0,0,100,0
23617,250,0,0,0,0,0,100,0
23618,20,0,0,0,0,0,100,0
23619,80,0,0,0,0,0,100,0
23620,190,0,0,0,0,0,100,0
23623,60,0,0,0,0,0,100,0
23625,360,0,0,0,0,0,100,0
23627,60,0,0,0,0,0,100,0
23630,20,0,0,0,0,0,100,0
23631,270,0,0,0,0,0,100,0
23635,120,0,0,0,0,0,100,0
23637,30,0,0,0,0,0,100,0
23640,80,0,0,0,0,0,100,0
23644,110,0,0,0,0,0,100,0
23646,90,0,0,0,0,0,100,0
23652,60,0,0,0,0,0,100,0
23656,120,0,0,0,0,0,100,0
23659,580,0,0,0,0,0,100,0
23662,160,0,0,0,0,0,100,0
23665,30,0,0,0,0,0,100,0
23666,20,0,0,0,0,0,100,0
23668,80,0,0,0,0,0,100,0
23670,110,0,0,0,0,0,100,0
23671,80,0,0,0,0,0,100,0
23673,90,0,0,0,0,0,100,0
23674,60,0,0,0,0,0,100,0
23675,270,0,0,0,0,0,100,0
23676,30,0,0,0,0,0,100,0
23677,5040,0,0,0,0,0,100,0
23678,240,0,0,0,0,0,100,0
23680,240,0,0,0,0,0,100,0
23682,50,0,0,0,0,0,100,0
23684,100,0,0,0,0,0,100,0
23685,40,0,0,0,0,0,100,0
23686,240,0,0,0,0,0,100,0
23687,60,0,0,0,0,0,100,0
23693,20,0,0,0,0,0,100,0
23699,30,0,0,0,0,0,100,0
23703,60,0,0,0,0,0,100,0
23704,660,0,0,0,0,0,100,0
23705,30,0,0,0,0,0,100,0
23706,20,0,0,0,0,0,100,0
23708,2040,0,0,0,0,0,100,0
23709,60,0,0,0,0,0,100,0
23710,110,0,0,0,0,0,100,0
23711,40,0,0,0,0,0,100,0
23712,60,0,0,0,0,0,100,0
23713,60,0,0,0,0,0,100,0
23714,20,0,0,0,0,0,100,0
23715,30,0,0,0,0,0,100,0
23720,40,0,0,0,0,0,100,0
23727,60,0,0,0,0,0,100,0
23729,20,0,0,0,0,0,100,0
23730,180,0,0,0,0,0,100,0
23731,200,0,0,0,0,0,100,0
23734,60,0,0,0,0,0,100,0
23737,240,0,0,0,0,0,100,0
23740,40,0,0,0,0,0,100,0
23742,40,0,0,0,0,0,100,0
23749,100,0,0,0,0,0,100,0
23753,40,0,0,0,0,0,100,0
23754,80,0,0,0,0,0,100,0
23756,90,0,0,0,0,0,100,0
23757,1820,0,0,0,0,0,100,0
23758,240,0,0,0,0,0,100,0
23762,20,0,0,0,0,0,100,0
23765,60,0,0,0,0,0,100,0
23766,80,0,0,0,0,0,100,0
23767,270,0,0,0,0,0,100,0
23769,20,0,0,0,0,0,100,0
23770,60,0,0,0,0,0,100,0
23773,250,0,0,0,0,0,100,0
23774,240,0,0,0,0,0,100,0
23775,240,0,0,0,0,0,100,0
23776,60,0,0,0,0,0,100,0
23777,20,0,0,0,0,0,100,0
23778,60,0,0,0,0,0,100,0
23779,20,0,0,0,0,0,100,0
23785,390,0,0,0,0,0,100,0
23787,120,0,0,0,0,0,100,0
23790,240,0,0,0,0,0,100,0
23794,20,0,0,0,0,0,100,0
23798,40,0,0,0,0,0,100,0
23799,60,0,0,0,0,0,100,0
23801,120,0,0,0,0,0,100,0
23803,80,0,0,0,0,0,100,0
23806,30,0,0,0,0,0,100,0
23807,40,0,0,0,0,0,100,0
23808,60,0,0,0,0,0,100,0
23813,200,0,0,0,0,0,100,0
23818,20,0,0,0,0,0,100,0
23822,60,0,0,0,0,0,100,0
23823,610,0,0,0,0,0,100,0
23824,270,0,0,0,0,0,100,0
23826,2040,0,0,0,0,0,100,0
23827,30,0,0,0,0,0,100,0
23830,90,0,0,0,0,0,100,0
23832,80,0,0,0,0,0,100,0
23833,90,0,0,0,0,0,100,0
23835,150,0,0,0,0,0,100,0
23836,60,0,0,0,0,0,100,0
23838,90,0,0,0,0,0,100,0
23839,120,0,0,0,0,0,100,0
23841,20,0,0,0,0,0,100,0
23842,170,0,0,0,0,0,100,0
23844,100,0,0,0,0,0,100,0
23848,460,0,0,0,0,0,100,0
23849,160,0,0,0,0,0,100,0
23853,20,0,0,0,0,0,100,0
23854,40,0,0,0,0,0,100,0
23857,30,0,0,0,0,0,100,0
23858,30,0,0,0,0,0,100,0
23860,30,0,0,0,0,0,100,0
23863,30,0,0,0,0,0,100,0
23864,20,0,0,0,0,0,100,0
23866,60,0,0,0,0,0,100,0
23869,80,0,0,0,0,0,100,0
23870,240,0,0,0,0,0,100,0
23871,30,0,0,0,0,0,100,0
23872,60,0,0,0,0,0,100,0
23878,40,0,0,0,0,0,100,0
23879,220,0,0,0,0,0,100,0
23882,30,0,0,0,0,0,100,0
23883,150,0,0,0,0,0,100,0
23890,60,0,0,0,0,0,100,0
23891,110,0,0,0,0,0,100,0
23894,20,0,0,0,0,0,100,0
23895,20,0,0,0,0,0,100,0
23896,20,0,0,0,0,0,100,0
23900,420,0,0,0,0,0,100,0
23901,140,0,0,0,0,0,100,0
23906,90,0,0,0,0,0,100,0
23913,30,0,0,0,0,0,100,0
23914,20,0,0,0,0,0,100,0
23916,100,0,0,0,0,0,100,0
23921,360,0,0,0,0,0,100,0
23924,80,0,0,0,0,0,100,0
23927,70,0,0,0,0,0,100,0
23930,20,0,0,0,0,0,100,0
23933,50,0,0,0,0,0,100,0
23934,50,0,0,0,0,0,100,0
23936,120,0,0,0,0,0,100,0
23938,2040,0,0,0,0,0,100,0
23939,150,0,0,0,0,0,100,0
23942,80,0,0,0,0,0,100,0
23943,200,0,0,0,0,0,100,0
23944,60,0,0,0,0,0,100,0
23946,20,0,0,0,0,0,100,0
23948,60,0,0,0,0,0,100,0
23952,40,0,0,0,0,0,100,0
23955,50,0,0,0,0,0,100,0
23956,340,0,0,0,0,0,100,0
23957,60,0,0,0,0,0,100,0
23958,100,0,0,0,0,0,100,0
23960,30,0,0,0,0,0,100,0
23961,610,0,0,0,0,0,100,0
23962,90,0,0,0,0,0,100,0
23965,30,0,0,0,0,0,100,0
23966,20,0,0,0,0,0,100,0
23967,270,0,0,0,0,0,100,0
23968,80,0,0,0,0,0,100,0
23971,90,0,0,0,0,0,100,0
23972,30,0,0,0,0,0,100,0
23974,80,0,0,0,0,0,100,0
23977,80,0,0,0,0,0,100,0
23980,30,0,0,0,0,0,100,0
23983,480,0,0,0,0,0,100,0
23984,60,0,0,0,0,0,100,0
23985,380,0,0,0,0,0,100,0
23986,30,0,0,0,0,0,100,0
23988,60,0,0,0,0,0,100,0
23989,50,0,0,0,0,0,100,0
23993,30,0,0,0,0,0,100,0
23997,80,0,0,0,0,0,100,0
23998,40,0,0,0,0,0,100,0
23999,90,0,0,0,0,0,100,0
24000,220,0,0,0,0,0,100,0
24002,60,0,0,0,0,0,100,0
24005,100,0,0,0,0,0,100,0
24009,100,0,0,0,0,0,100,0
24012,120,0,0,0,0,0,100,0
24017,30,0,0,0,0,0,100,0
24020,360,0,0,0,0,0,100,0
24023,20,0,0,0,0,0,100,0
24024,50,0,0,0,0,0,100,0
24028,20,0,0,0,0,0,100,0
24031,120,0,0,0,0,0,100,0
24034,120,0,0,0,0,0,100,0
24036,60,0,0,0,0,0,100,0
24040,30,0,0,0,0,0,100,0
24043,20,0,0,0,0,0,100,0
24051,80,0,0,0,0,0,100,0
24052,40,0,0,0,0,0,100,0
24054,180,0,0,0,0,0,100,0
24055,30,0,0,0,0,0,100,0
24056,20,0,0,0,0,0,100,0
24062,20,0,0,0,0,0,100,0
24063,90,0,0,0,0,0,100,0
24064,20,0,0,0,0,0,100,0
24066,260,0,0,0,0,0,100,0
24070,60,0,0,0,0,0,100,0
24071,70,0,0,0,0,0,100,0
24075,30,0,0,0,0,0,100,0
24078,2670,0,0,0,0,0,100,0
24081,20,0,0,0,0,0,100,0
24083,40,0,0,0,0,0,100,0
24087,30,0,0,0,0,0,100,0
24088,240,0,0,0,0,0,100,0
24089,30,0,0,0,0,0,100,0
24092,90,0,0,0,0,0,100,0
24094,800,0,0,0,0,0,100,0
24095,180,0,0,0,0,0,100,0
24096,260,0,0,0,0,0,100,0
24098,30,0,0,0,0,0,100,0
24102,60,0,0,0,0,0,100,0
24103,2040,0,0,0,0,0,100,0
24106,220,0,0,0,0,0,100,0
24107,120,0,0,0,0,0,100,0
24109,20,0,0,0,0,0,100,0
24114,180,0,0,0,0,0,100,0
24117,270,0,0,0,0,0,100,0
24119,90,0,0,0,0,0,100,0
24121,130,0,0,0,0,0,100,0
24122,160,0,0,0,0,0,100,0
24126,60,0,0,0,0,0,100,0
24127,40,0,0,0,0,0,100,0
24130,20,0,0,0,0,0,100,0
24131,140,0,0,0,0,0,100,0
24133,150,0,0,0,0,0,100,0
24136,60,0,0,0,0,0,100,0
24137,90,0,0,0,0,0,100,0
24138,20,0,0,0,0,0,100,0
24139,60,0,0,0,0,0,100,0
24144,20,0,0,0,0,0,100,0
24145,40,0,0,0,0,0,100,0
24150,160,0,0,0,0,0,100,0
24157,80,0,0,0,0,0,100,0
24158,140,0,0,0,0,0,100,0
24162,40,0,0,0,0,0,100,0
24166,240,0,0,0,0,0,100,0
24170,140,0,0,0,0,0,100,0
24173,20,0,0,0,0,0,100,0
24174,70,0,0,0,0,0,100,0
24175,30,0,0,0,0,0,100,0
24178,60,0,0,0,0,0,100,0
24180,30,0,0,0,0,0,100,0
24184,150,0,0,0,0,0,100,0
24185,90,0,0,0,0,0,100,0
24187,220,0,0,0,0,0,100,0
24188,240,0,0,0,0,0,100,0
24190,60,0,0,0,0,0,100,0
24193,120,0,0,0,0,0,100,0
24194,420,0,0,0,0,0,100,0
24195,30,0,0,0,0,0,100,0
24196,240,0,0,0,0,0,100,0
24199,130,0,0,0,0,0,100,0
24202,140,0,0,0,0,0,100,0
24203,270,0,0,0,0,0,100,0
24205,620,0,0,0,0,0,100,0
24208,60,0,0,0,0,0,100,0
24210,20,0,0,0,0,0,100,0
24211,170,0,0,0,0,0,100,0
24217,90,0,0,0,0,0,100,0
24218,60,0,0,0,0,0,100,0
24220,60,0,0,0,0,0,100,0
24222,200,0,0,0,0,0,100,0
24225,100,0,0,0,0,0,100,0
24232,170,0,0,0,0,0,100,0
24234,40,0,0,0,0,0,100,0
24235,160,0,0,0,0,0,100,0
24236,530,0,0,0,0,0,100,0
24237,90,0,0,0,0,0,100,0
24241,40,0,0,0,0,0,100,0
24242,90,0,0,0,0,0,100,0
24243,20,0,0,0,0,0,100,0
24247,140,0,0,0,0,0,100,0
24251,90,0,0,0,0,0,100,0
24253,20,0,0,0,0,0,100,0
24255,60,0,0,0,0,0,100,0
24256,60,0,0,0,0,0,100,0
24257,180,0,0,0,0,0,100,0
24258,40,0,0,0,0,0,100,0
24260,240,0,0,0,0,0,100,0
24263,240,0,0,0,0,0,100,0
24264,60,0,0,0,0,0,100,0
24265,40,0,0,0,0,0,100,0
24269,200,0,0,0,0,0,100,0
24270,60,0,0,0,0,0,100,0
24273,20,0,0,0,0,0,100,0
24274,100,0,0,0,0,0,100,0
24276,40,0,0,0,0,0,100,0
24277,60,0,0,0,0,0,100,0
24280,90,0,0,0,0,0,100,0
24281,240,0,0,0,0,0,100,0
24282,80,0,0,0,0,0,100,0
24283,20,0,0,0,0,0,100,0
24285,20,0,0,0,0,0,100,0
24290,20,0,0,0,0,0,100,0
24292,220,0,0,0,0,0,100,0
24295,100,0,0,0,0,0,100,0
24296,120,0,0,0,0,0,100,0
24297,40,0,0,0,0,0,100,0
24299,70,0,0,0,0,0,100,0
24301,90,0,0,0,0,0,100,0
24302,110,0,0,0,0,0,100,0
24303,240,0,0,0,0,0,100,0
24304,170,0,0,0,0,0,100,0
24306,50,0,0,0,0,0,100,0
24311,30,0,0,0,0,0,100,0
24312,20,0,0,0,0,0,100,0
24313,160,0,0,0,0,0,100,0
24316,2000,0,0,0,0,0,100,0
24317,40,0,0,0,0,0,100,0
24319,20,0,0,0,0,0,100,0
24320,30,0,0,0,0,0,100,0
24321,110,0,0,0,0,0,100,0
24322,1740,0,0,0,0,0,100,0
24324,30,0,0,0,0,0,100,0
24326,80,0,0,0,0,0,100,0
24330,60,0,0,0,0,0,100,0
24331,60,0,0,0,0,0,100,0
24336,80,0,0,0,0,0,100,0
24337,430,0,0,0,0,0,100,0
24338,30,0,0,0,0,0,100,0
24339,90,0,0,0,0,0,100,0
24341,100,0,0,0,0,0,100,0
24342,1080,0,0,0,0,0,100,0
24343,20,0,0,0,0,0,100,0
24347,30,0,0,0,0,0,100,0
24348,80,0,0,0,0,0,100,0
24349,40,0,0,0,0,0,100,0
24351,60,0,0,0,0,0,100,0
24353,50,0,0,0,0,0,100,0
24355,160,0,0,0,0,0,100,0
24356,20,0,0,0,0,0,100,0
24358,240,0,0,0,0,0,100,0
24359,110,0,0,0,0,0,100,0
24361,90,0,0,0,0,0,100,0
24362,360,0,0,0,0,0,100,0
24363,300,0,0,0,0,0,100,0
24364,110,0,0,0,0,0,100,0
24365,70,0,0,0,0,0,100,0
24369,20,0,0,0,0,0,100,0
24371,60,0,0,0,0,0,100,0
24372,20,0,0,0,0,0,100,0
24375,20,0,0,0,0,0,100,0
24376,100,0,0,0,0,0,100,0
24377,80,0,0,0,0,0,100,0
24378,120,0,0,0,0,0,100,0
24379,2160,0,0,0,0,0,100,0
24385,30,0,0,0,0,0,100,0
24386,2020,0,0,0,0,0,100,0
24388,20,0,0,0,0,0,100,0
24389,2200,0,0,0,0,0,100,0
24392,60,0,0,0,0,0,100,0
24393,30,0,0,0,0,0,100,0
24397,30,0,0,0,0,0,100,0
24402,20,0,0,0,0,0,100,0
24403,90,0,0,0,0,0,100,0
24406,220,0,0,0,0,0,100,0
24407,90,0,0,0,0,0,100,0
24410,200,0,0,0,0,0,100,0
24411,200,0,0,0,0,0,100,0
24414,240,0,0,0,0,0,100,0
24416,240,0,0,0,0,0,100,0
24417,140,0,0,0,0,0,100,0
24419,40,0,0,0,0,0,100,0
24420,60,0,0,0,0,0,100,0
24422,120,0,0,0,0,0,100,0
24423,110,0,0,0,0,0,100,0
24424,80,0,0,0,0,0,100,0
24427,50,0,0,0,0,0,100,0
24429,60,0,0,0,0,0,100,0
24430,80,0,0,0,0,0,100,0
24431,30,0,0,0,0,0,100,0
24432,30,0,0,0,0,0,100,0
24436,80,0,0,0,0,0,100,0
24437,80,0,0,0,0,0,100,0
24440,80,0,0,0,0,0,100,0
24441,30,0,0,0,0,0,100,0
24443,140,0,0,0,0,0,100,0
24444,30,0,0,0,0,0,100,0
24445,270,0,0,0,0,0,100,0
24448,20,0,0,0,0,0,100,0
24450,60,0,0,0,0,0,100,0
24452,1580,0,0,0,0,0,100,0
24453,200,0,0,0,0,0,100,0
24454,90,0,0,0,0,0,100,0
24455,30,0,0,0,0,0,100,0
24456,60,0,0,0,0,0,100,0
24460,150,0,0,0,0,0,100,0
24461,250,0,0,0,0,0,100,0
24463,30,0,0,0,0,0,100,0
24465,250,0,0,0,0,0,100,0
24466,80,0,0,0,0,0,100,0
24469,200,0,0,0,0,0,100,0
24472,40,0,0,0,0,0,100,0
24473,140,0,0,0,0,0,100,0
24475,90,0,0,0,0,0,100,0
24479,60,0,0,0,0,0,100,0
24482,60,0,0,0,0,0,100,0
24484,40,0,0,0,0,0,100,0
24488,180,0,0,0,0,0,100,0
24489,140,0,0,0,0,0,100,0
24490,40,0,0,0,0,0,100,0
24491,20,0,0,0,0,0,100,0
24493,40,0,0,0,0,0,100,0
24495,30,0,0,0,0,0,100,0
24498,480,0,0,0,0,0,100,0
24499,80,0,0,0,0,0,100,0
24500,40,0,0,0,0,0,100,0
24501,250,0,0,0,0,0,100,0
24504,60,0,0,0,0,0,100,0
24506,240,0,0,0,0,0,100,0
24508,110,0,0,0,0,0,100,0
24510,130,0,0,0,0,0,100,0
24512,140,0,0,0,0,0,100,0
24513,220,0,0,0,0,0,100,0
24515,100,0,0,0,0,0,100,0
24518,20,0,0,0,0,0,100,0
24519,100,0,0,0,0,0,100,0
24520,30,0,0,0,0,0,100,0
24525,170,0,0,0,0,0,100,0
24529,60,0,0,0,0,0,100,0
24534,30,0,0,0,0,0,100,0
24542,20,0,0,0,0,0,100,0
24546,240,0,0,0,0,0,100,0
24548,80,0,0,0,0,0,100,0
24549,200,0,0,0,0,0,100,0
24550,90,0,0,0,0,0,100,0
24551,80,0,0,0,0,0,100,0
24554,360,0,0,0,0,0,100,0
24557,20,0,0,0,0,0,100,0
24558,580,0,0,0,0,0,100,0
24559,60,0,0,0,0,0,100,0
24560,350,0,0,0,0,0,100,0
24561,40,0,0,0,0,0,100,0
24564,90,0,0,0,0,0,100,0
24566,60,0,0,0,0,0,100,0
24569,240,0,0,0,0,0,100,0
24570,30,0,0,0,0,0,100,0
24572,20,0,0,0,0,0,100,0
24575,40,0,0,0,0,0,100,0
24576,240,0,0,0,0,0,100,0
24577,30,0,0,0,0,0,100,0
24578,80,0,0,0,0,0,100,0
24581,20,0,0,0,0,0,100,0
24583,260,0,0,0,0,0,100,0
24587,80,0,0,0,0,0,100,0
24588,80,0,0,0,0,0,100,0
24589,60,0,0,0,0,0,100,0
24592,60,0,0,0,0,0,100,0
24593,30,0,0,0,0,0,100,0
24595,60,0,0,0,0,0,100,0
24597,5040,0,0,0,0,0,100,0
24598,20,0,0,0,0,0,100,0
24599,30,0,0,0,0,0,100,0
24602,90,0,0,0,0,0,100,0
24605,90,0,0,0,0,0,100,0
24606,190,0,0,0,0,0,100,0
24608,20,0,0,0,0,0,100,0
24616,140,0,0,0,0,0,100,0
24618,80,0,0,0,0,0,100,0
24620,360,0,0,0,0,0,100,0
24621,60,0,0,0,0,0,100,0
24624,20,0,0,0,0,0,100,0
24634,90,0,0,0,0,0,100,0
24637,640,0,0,0,0,0,100,0
24639,30,0,0,0,0,0,100,0
24640,1100,0,0,0,0,0,100,0
24641,20,0,0,0,0,0,100,0
24642,140,0,0,0,0,0,100,0
24644,40,0,0,0,0,0,100,0
24646,30,0,0,0,0,0,100,0
24649,60,0,0,0,0,0,100,0
24650,120,0,0,0,0,0,100,0
24656,60,0,0,0,0,0,100,0
24658,60,0,0,0,0,0,100,0
24660,60,0,0,0,0,0,100,0
24661,20,0,0,0,0,0,100,0
24663,40,0,0,0,0,0,100,0
24665,80,0,0,0,0,0,100,0
24666,90,0,0,0,0,0,100,0
24671,80,0,0,0,0,0,100,0
24674,240,0,0,0,0,0,100,0
24675,80,0,0,0,0,0,100,0
24676,20,0,0,0,0,0,100,0
24679,360,0,0,0,0,0,100,0
24681,50,0,0,0,0,0,100,0
24684,30,0,0,0,0,0,100,0
24688,150,0,0,0,0,0,100,0
24689,150,0,0,0,0,0,100,0
24690,20,0,0,0,0,0,100,0
24691,90,0,0,0,0,0,100,0
24692,60,0,0,0,0,0,100,0
24693,240,0,0,0,0,0,100,0
24694,20,0,0,0,0,0,100,0
24697,20,0,0,0,0,0,100,0
24699,630,0,0,0,0,0,100,0
24701,70,0,0,0,0,0,100,0
24705,90,0,0,0,0,0,100,0
24709,90,0,0,0,0,0,100,0
24711,20,0,0,0,0,0,100,0
24713,130,0,0,0,0,0,100,0
24718,60,0,0,0,0,0,100,0
24719,20,0,0,0,0,0,100,0
24722,90,0,0,0,0,0,100,0
24723,320,0,0,0,0,0,100,0
24724,20,0,0,0,0,0,100,0
24726,20,0,0,0,0,0,100,0
24727,60,0,0,0,0,0,100,0
24729,60,0,0,0,0,0,100,0
24732,260,0,0,0,0,0,100,0
24734,140,0,0,0,0,0,100,0
24738,50,0,0,0,0,0,100,0
24740,100,0,0,0,0,0,100,0
24741,80,0,0,0,0,0,100,0
24745,40,0,0,0,0,0,100,0
24746,40,0,0,0,0,0,100,0
24747,90,0,0,0,0,0,100,0
24748,90,0,0,0,0,0,100,0
24751,30,0,0,0,0,0,100,0
24752,80,0,0,0,0,0,100,0
24753,90,0,0,0,0,0,100,0
24755,90,0,0,0,0,0,100,0
24756,20,0,0,0,0,0,100,0
24757,590,0,0,0,0,0,100,0
24758,360,0,0,0,0,0,100,0
24759,110,0,0,0,0,0,100,0
24760,110,0,0,0,0,0,100,0
24762,20,0,0,0,0,0,100,0
24763,240,0,0,0,0,0,100,0
24764,40,0,0,0,0,0,100,0
24767,250,0,0,0,0,0,100,0
24771,380,0,0,0,0,0,100,0
24774,20,0,0,0,0,0,100,0
24775,80,0,0,0,0,0,100,0
24776,40,0,0,0,0,0,100,0
24777,40,0,0,0,0,0,100,0
24783,240,0,0,0,0,0,100,0
24788,30,0,0,0,0,0,100,0
24791,60,0,0,0,0,0,100,0
24796,660,0,0,0,0,0,100,0
24797,60,0,0,0,0,0,100,0
24799,60,0,0,0,0,0,100,0
24801,60,0,0,0,0,0,100,0
24803,40,0,0,0,0,0,100,0
24804,120,0,0,0,0,0,100,0
24806,20,0,0,0,0,0,100,0
24807,300,0,0,0,0,0,100,0
24811,80,0,0,0,0,0,100,0
24812,60,0,0,0,0,0,100,0
24814,30,0,0,0,0,0,100,0
24815,60,0,0,0,0,0,100,0
24817,70,0,0,0,0,0,100,0
24818,50,0,0,0,0,0,100,0
24820,80,0,0,0,0,0,100,0
24823,420,0,0,0,0,0,100,0
24824,80,0,0,0,0,0,100,0
24826,30,0,0,0,0,0,100,0
24828,20,0,0,0,0,0,100,0
24829,400,0,0,0,0,0,100,0
24833,50,0,0,0,0,0,100,0
24834,50,0,0,0,0,0,100,0
24836,80,0,0,0,0,0,100,0
24842,100,0,0,0,0,0,100,0
24843,80,0,0,0,0,0,100,0
24844,300,0,0,0,0,0,100,0
24845,30,0,0,0,0,0,100,0
24846,240,0,0,0,0,0,100,0
24849,70,0,0,0,0,0,100,0
24852,50,0,0,0,0,0,100,0
24856,60,0,0,0,0,0,100,0
24859,60,0,0,0,0,0,100,0
24860,20,0,0,0,0,0,100,0
24861,380,0,0,0,0,0,100,0
24862,40,0,0,0,0,0,100,0
24863,30,0,0,0,0,0,100,0
24864,30,0,0,0,0,0,100,0
24865,40,0,0,0,0,0,100,0
24866,110,0,0,0,0,0,100,0
24868,60,0,0,0,0,0,100,0
24870,240,0,0,0,0,0,100,0
24871,20,0,0,0,0,0,100,0
24872,150,0,0,0,0,0,100,0
24874,20,0,0,0,0,0,100,0
24876,80,0,0,0,0,0,100,0
24877,140,0,0,0,0,0,100,0
24878,20,0,0,0,0,0,100,0
24879,80,0,0,0,0,0,100,0
24880,170,0,0,0,0,0,100,0
24881,40,0,0,0,0,0,100,0
24884,90,0,0,0,0,0,100,0
